text,label,notes
"I've been watching a lot of Celtics games lately and I think one of the most underrated aspects of their offense is the way they use Al Horford as a release valve in their half-court sets. When teams switch on the Jayson Tatum or Jaylen Brown isolations, Horford's ability to pop out for a three or attack a slower closeout has been a nightmare for opposing defenses. According to NBA.com, Horford has a 63.2% effective field goal percentage on catch-and-shoot opportunities, which is in the 93rd percentile among big men. He's also shooting 46.5% from three on the season, which is a career high.

What's even more impressive is how Brad Stevens has incorporated Horford's shooting into their offense. They'll often run a series of downscreens to free up Horford in the high post, and then have him pop out for a three or attack the closeout. This has been particularly effective against teams that like to switch everything, like the Heat and the 76ers. In their last game against Philly, Horford had 23 points on 9-12 shooting, including 3-5 from three. The Celtics also had a +15 point differential when Horford was on the court, which is pretty telling.

The advanced metrics also back up Horford's importance to the Celtics offense. According to Cleaning the Glass, the Celtics have an offensive rating of 123.1 when Horford is on the court, which is in the 95th percentile among all lineups. They also have a true shooting percentage of 61.4% with Horford on the court, which is in the 92nd percentile. It's clear that Horford is a crucial part of the Celtics offense, and his ability to stretch the defense and make plays in the high post is a major reason why they've been so successful this season.",analysis,
"I've been rewatching some of the Nuggets' games from last season and I'm convinced that Nikola Jokić's playmaking is still underrated. People talk about his incredible scoring and rebounding numbers, but his ability to create for others is what truly sets him apart. According to Second Spectrum, Jokić led all centers in assist percentage last season, with a mark of 34.4%. To put that in perspective, the next closest center was Domantas Sabonis at 23.4%. 

What's even more impressive is how Jokić uses his vision to exploit defensive weaknesses. He's incredibly adept at recognizing when the defense is overplaying him and finding the open man. I broke down the film from their game against the Clippers last February, and Jokić had 12 potential assists that game, with 8 of them coming from him drawing a double team and kicking it out to an open shooter. The Nuggets shot 7-10 on those possessions, with an eFG% of 75%. It's plays like these that showcase Jokić's incredible court vision and ability to control the tempo of the game.

It's also worth noting that Jokić's playmaking has a direct impact on the Nuggets' overall team efficiency. According to NBA.com, the Nuggets had an offensive rating of 123.1 when Jokić had 10+ assists, compared to 112.5 when he had fewer than 10. That's a significant difference, and it highlights just how important Jokić's playmaking is to the team's success. As the Nuggets look to make a deep playoff run this season, I think it's essential that they continue to utilize Jokić as a primary playmaker and take advantage of his incredible vision and passing ability.",analysis,
"I've been watching a lot of Giannis footage lately and I think people are sleeping on his post-up game. Last season, he had a 54.6% true shooting percentage on post-ups, which is insane considering he's 6'11"" and has the strength to back down most defenders. What's even more impressive is his ability to draw fouls - he averaged 7.3 free throw attempts per game, with a lot of those coming from post-up situations. 

If you look at the Bucks' offense when Giannis is posting up, you'll notice that they almost always have a shooter spotted up in the weak side corner. This is a clever tactic by Mike Budenholzer, as it forces the defense to choose between helping on Giannis or leaving the shooter open. Last season, the Bucks shot 38.4% from three on these types of plays, which is significantly higher than their overall season average. 

One specific play that stands out is from their game against the 76ers in January. Giannis posts up Joel Embiid, draws the double team, and kicks it out to Khris Middleton for an open three. Middleton misses, but the rebound goes out of bounds and the Bucks get another possession. On the next play, Giannis posts up again, this time drawing a foul from Embiid and getting to the line. It's these types of sequences that show just how dominant Giannis can be in the post, and how the Bucks' offense is designed to capitalize on his strengths.",analysis,
"I've been watching a lot of Clippers games lately and I think people are sleeping on Ivica Zubac's impact on their defense. He's currently 7th in the league in block percentage among players who have played at least 40 games, and his 3.4% block rate is a career high. But what's really impressive is how he's able to protect the rim without putting himself in foul trouble - he's averaging just 2.5 fouls per 36 minutes, which is a significant improvement from last season. 

If you look at the Clippers' defensive numbers with and without Zubac on the court, it's clear that he's having a major impact. According to NBA.com, the Clippers have a 104.4 defensive rating with Zubac on the court, compared to 112.1 when he's off. That's a pretty significant drop-off, and it's not just because of the opponents they're facing - the Clippers are actually facing tougher opponents when Zubac is off the court. 

I think a big part of Zubac's success is his ability to read the game and make smart rotations. He's always seeming to be in the right place at the right time, and he's got a great sense of when to challenge a shot and when to hold back. You can see this on plays like the one against the Lakers last week, where he rotated over to block a LeBron drive and then quickly recovered to his own man. It's plays like that which are making me think that Zubac is one of the most underrated defenders in the league right now.",analysis,
"I've been watching a lot of Nikola Jokic's games lately and I think his defense is vastly underrated. People always talk about his incredible passing ability and scoring, but he's also an elite defender. According to Second Spectrum, Jokic has a defensive box plus/minus of +2.5 this season, which is 5th among all centers. He's also top 10 in the league in contested shots per game, with 12.1. What's even more impressive is his ability to guard the perimeter - he's allowing just 0.75 points per possession on isolations, which is lower than guys like Rudy Gobert and Brook Lopez. 

One of the main reasons Jokic is so effective on defense is his incredible anticipation and reaction time. He's always one step ahead of the play, which allows him to make plays on the ball and protect the rim. For example, in the Nuggets' game against the Lakers last week, Jokic had a block on Anthony Davis that was just incredible. Davis was going up for a dunk and Jokic came out of nowhere to block it, and the play was all over Twitter. But what was even more impressive was the play before that, where Jokic anticipated a pass to Davis and rotated over to cut off the driving lane, forcing the Lakers to take a tough shot. 

The Nuggets' defensive scheme is also a big factor in Jokic's success. They're using a lot of drop coverage, which allows Jokic to protect the rim and also guard the perimeter. According to NBA.com, the Nuggets are allowing just 101.5 points per 100 possessions when Jokic is on the court, which is a full 5 points better than when he's off the court. I think Jokic's defense is a big reason why the Nuggets are looking like a legitimate title contender, and I'm excited to see how he performs in the playoffs.",analysis,
"I've been watching a lot of Giannis footage lately and I think people are sleeping on his development as a playmaker. Last season, he averaged 5.9 assists per game, which is a significant jump from his 4.8 average in 2020-2021. But what's even more impressive is his ability to create for others in the half-court. According to Second Spectrum, Giannis had an assist percentage of 34.4% in half-court situations, which is higher than guys like Nikola Jokic and Luka Doncic. 

One specific area where Giannis has improved is in his ability to read defenses and find the roll man. On high pick-and-rolls, Giannis is using his vision and athleticism to pop the ball to the rolling big, often resulting in easy layups or open threes. The Bucks have been using this action to great effect, with guys like Brook Lopez and Bobby Portis shooting a combined 44% from three on spot-ups. It's also worth noting that Giannis's turnover rate has decreased significantly, from 3.4 per game in 2020-2021 to 2.8 per game last season. This suggests that he's becoming more comfortable as a primary playmaker and is making better decisions with the ball.

What's really exciting about Giannis's development as a playmaker is the potential for the Bucks to create a more dynamic offense. With Giannis, Middleton, and Holiday all capable of creating for themselves and others, the Bucks could potentially become one of the most versatile offenses in the league. And with their strong defensive core, they could be a real threat to make a deep playoff run next season. I think it's time we start recognizing Giannis as one of the top playmakers in the league, and not just a dominant force in the paint.",analysis,
"I've been watching a lot of film on the Nuggets' offense and I think one of the most underrated aspects of their system is the way they utilize Nikola Jokic as a release valve in transition. When the Nuggets grab a rebound, they immediately look to push the ball up the court and get Jokic the ball in the open floor. He's a 6'10"" point center who can handle the ball like a guard, and he's always looking to attack the defense before they can set up. According to Second Spectrum, the Nuggets are scoring 1.23 points per possession in transition when Jokic is the initiator, which is the highest mark in the league among players with at least 100 transition possessions. 

What's even more impressive is how Jokic is able to read the defense and make the right play. He's got a 4:1 assist-to-turnover ratio in transition, which is insane for a big man. He's always looking to find the open man, whether it's Jamal Murray on the wing or Michael Porter Jr. on the block. And if the defense collapses, he's got the ability to finish at the rim or pull up for a jumper. The Nuggets are 14-2 this season when Jokic has at least 10 assists, and I think that's because he's able to dictate the tempo of the game and get his teammates easy baskets.

The thing that really sets Jokic apart, though, is his ability to adjust his game on the fly. If the defense starts to cheat up on him in transition, he'll start to look for the long pass to a shooter in the corner. If they drop back and give him space, he'll attack the rim. He's like a coach on the floor, always reading the defense and making the right play. I think that's why the Nuggets have been so successful this season, and why Jokic is deserving of MVP consideration.",analysis,
"I've been watching a lot of Celtics games lately and I think one of the most underrated aspects of their offense is the way they use Al Horford as a release valve in their half-court sets. When teams switch on the Jayson Tatum-Jaylen Brown pick and roll, Horford consistently finds the soft spot in the defense and knocks down the mid-range jumper. According to Second Spectrum, Horford is shooting 43.5% on catch-and-shoot jumpers from 15-19 feet, which is a significant threat that defenses have to account for. This opens up driving lanes for Tatum and Brown, and also creates opportunities for Horford to attack closeouts and get to the rim.

What's even more impressive is the way Horford has adapted his game to fit the Celtics' offense. He's taken a significant decrease in usage rate since joining the team, but his true shooting percentage has increased to a career-high 62.1%. This is largely due to his ability to read the defense and make quick decisions, often finding the open man or taking the open shot. The Celtics' offense has been one of the most efficient in the league this season, and Horford's unselfishness and intelligence have been a key factor in that. 

I think this is a big reason why the Celtics have been able to maintain their elite offense even when teams try to take away their primary scoring options. Horford's ability to exploit defenses and create for himself and others is a huge asset, and it's something that will be crucial for the Celtics as they head into the playoffs. The fact that he's doing all of this at 36 years old is just incredible, and it's a testament to his hard work and dedication to adapting his game to fit the team's needs.",analysis,
"I've been watching the Nuggets this season and I think their switching defense is getting underrated. People talk about Jokic's incredible all-around skills, but their team defense is a huge reason they're dominating the West. Specifically, look at their performance against the Lakers last week - they held LeBron to 6-18 shooting and the Lakers as a team shot 42% from the field. The key was their ability to switch on every screen, with Jokic and Murray being the primary defenders. 

According to Second Spectrum, the Nuggets switched on 74% of ball screens last season, which was the highest rate in the league. This year, they're at 72%, still top 3 in the league. What's impressive is how seamlessly they switch, often without needing to communicate - Murray and Jokic have developed a near-telepathic understanding of when to switch and when to show. The data bears this out: the Nuggets have allowed just 0.84 points per possession when switching on ball screens, which is 5th best in the league. 

It's also worth noting that this switching defense allows them to stay at home on shooters and not get burned by over-helping. In the Lakers game, they held Danny Green to 2-7 from 3, and he was 0-4 from the corners, where he's typically most effective. The Nuggets' ability to stay disciplined and switch on every screen has been a game-changer for their defense, and it's a big reason why they're looking like a legitimate title contender.",analysis,
"I've been rewatching some of the Nuggets' games from last season and I think people are sleeping on Michael Porter Jr's defensive potential. Specifically, his ability to guard the post is way more impressive than I initially thought. According to Second Spectrum, Porter allowed just 0.73 points per possession on post-ups last season, which ranks in the 73rd percentile among bigs. What's even more promising is that he was able to do this while still being able to close out to shooters and protect the paint - he ranked in the 82nd percentile in terms of defensive versatility. 

One game that stands out to me is the Nuggets' matchup against the Jazz in February. Porter was matched up against Rudy Gobert for most of the night and more than held his own, allowing Gobert to shoot just 3-8 from the field. What was impressive was how Porter used his quickness and length to cut off Gobert's favored moves, like the left-handed jump hook. On one particular play, Porter was able to anticipate the entry pass and intercept it, leading to a fast break on the other end. 

If Porter can build on this defensive foundation, I think he has the potential to be a genuine two-way threat. He's already shown flashes of brilliance on offense, and if he can become a consistent plus-defender, the Nuggets will have a real problem on their hands. The fact that he's still just 23 years old and has already shown this level of defensive aptitude is a great sign for his future development.",analysis,
"I've been thinking a lot about the Nuggets' offense and how it's been struggling to find consistency in the playoffs, particularly when Jokic is being guarded by a traditional center. One thing that stands out is their complete inability to get anything going from the mid-range area. According to NBA.com, the Nuggets are shooting just 38.5% from 10-16 feet, which is the worst mark of any remaining playoff team. 

This is especially problematic because, unlike other elite teams, the Nuggets don't have a reliable wing scorer who can bail them out when the outside shot isn't falling. Look at the Celtics, for example - when their outside shots aren't going in, they can still rely on Tatum to get buckets from the mid-range area. But for the Nuggets, when Jokic is being taken away, there just isn't that secondary scorer who can step up and get them easy baskets. 

It's not like this is a new issue for the Nuggets, either. Going back to last year's playoffs, they had similar problems when they faced the Warriors. In that series, they shot just 39.4% from the mid-range area, and it ultimately ended up costing them the series. Unless they can figure out a way to get more production from that area of the court, it's hard to see them making a deep run in the playoffs this year.",analysis,
"I've been watching a lot of Giannis footage lately and I think people are sleeping on his improvement as a playmaker. Last season, he averaged 5.9 assists per game, which is a career high, and his assist percentage increased to 23.9%. For comparison, that's similar to Draymond Green's assist percentage during the Warriors' championship runs. Giannis is doing this while still being the primary option on offense, and it's allowing the Bucks to create a more dynamic attack. 

One specific area where Giannis has improved is in his ability to read the defense and find the roll man. He's using his strength and vision to draw help defenders and then kick it to Lopez or Portis for easy scores. According to Second Spectrum, Giannis had an assist-to-roll-man percentage of 34.4%, which is one of the highest in the league among big men. This is a huge development for the Bucks, as it allows them to create scoring opportunities without relying on stagnant isolations. 

The Bucks' offense has been one of the most efficient in the league this season, and Giannis' playmaking is a big reason why. They're scoring 114.5 points per 100 possessions, which is a significant jump from last season. I think this is a testament to Giannis' hard work and dedication to improving his game, and it's going to make the Bucks a tough out in the playoffs. If he can continue to develop as a playmaker, I think we're looking at an MVP-caliber season from Giannis.",analysis,
"I've been watching a lot of Celtics games lately and I think one of the most underrated aspects of their offense is the way they use Al Horford as a release valve in the post. When teams double Jayson Tatum, Horford is almost always the one who gets the pass and he's been incredibly efficient in those situations, shooting 52.4% from the field and 41.7% from three on post-ups this season. What's even more impressive is that he's not just a stationary shooter - he's got a range of moves that allow him to score from different spots on the court. According to Second Spectrum, Horford has a 1.13 points per possession (PPP) score on post-ups, which is in the 85th percentile among big men.

What's really interesting is that the Celtics are using Horford in a way that's similar to how the Spurs used Boris Diaw during their title run in 2014. Both guys are highly intelligent players who can read the defense and make the right pass, and both have a high level of shooting range that allows them to stretch the defense. The Celtics are also using a lot of the same actions that the Spurs used to get Diaw open, like the ""weak"" ball screen and the ""flash"" post-up. It's not a coincidence that the Celtics have been one of the most efficient offenses in the league this season, and Horford's play has been a huge part of that.

I think this is also a big reason why the Celtics have been able to maintain their offense even when Tatum is having an off night. Horford's ability to score in the post and make plays for others has been a constant, and it's allowed the Celtics to stay afloat even when their star player is struggling. According to NBA.com, the Celtics have a 113.4 offensive rating when Horford is on the court, compared to a 105.5 rating when he's off",analysis,
"I've been watching a lot of Nikola Jokić's games lately and I think people are sleeping on his improvement as a defender. Last season, he posted a 2.1 defensive box plus/minus, which is a huge jump from his 0.5 the year before. But what really stands out is his ability to guard the perimeter. According to Second Spectrum, Jokić has been switching onto guards on 23% of defensive possessions, and in those situations, he's holding them to 38% shooting from the field, which is 4% lower than the league average.

What's even more impressive is how he's using his feet and hands to stay in front of quicker players. If you watch the video of his game against the Lakers last week, you can see him stay in front of Russell Westbrook on multiple occasions, using his length and agility to cut off driving lanes. He's also doing a great job of anticipating and reacting to ball screens, which is allowing him to stay one step ahead of his opponents. According to NBA.com, the Nuggets have a 95.6 defensive rating when Jokić is on the court, which is 5 points better than when he's off the court.

I think this improvement on defense is a big reason why the Nuggets have been so successful this season, and it's something that should be taken into account when discussing the MVP race. Jokić is already an elite scorer and playmaker, but if he can continue to defend at this level, it's hard to see how anyone can keep up with him. The advanced stats back it up too - his 5.3 win shares per 48 minutes is second only to Giannis, and his defensive win shares are a huge part of that. If he keeps playing like this, I think he's got a real shot at taking home the MVP award.",analysis,
"I've been rewatching some of the Nuggets' games from last season and I'm convinced that Jamal Murray's off-ball movement is the key to unlocking their offense. Specifically, when Murray is making smart cuts to the basket, it creates a ripple effect that frees up Jokic to operate in space. According to Second Spectrum tracking data, when Murray cuts to the rim, Jokic's passing efficiency increases by 12% and his turnover rate decreases by 8%. This isn't just a coincidence - the video breakdown shows that Murray's cuts are often drawing the defense's attention, allowing Jokic to find open teammates or exploit the resulting mismatch.

One specific example that stands out is the Nuggets' game against the Suns on March 24th. In the 4th quarter, Murray made a series of clever cuts that led to two wide-open layups and a Jokic triple. The Suns' defense was completely flummoxed, and the Nuggets ended up outscoring them 32-20 in the quarter. It's not just the end result that's impressive, though - the process is what really matters. Murray's movement is creating opportunities for the entire team, and it's something that the Nuggets can build on going forward.

The historical comparison that comes to mind is the Spurs' offenses from the mid-2000s, which featured a similar dynamic between Tony Parker and Tim Duncan. Parker's off-ball movement would often create chaos for the defense, allowing Duncan to exploit the resulting gaps. It's not a perfect comparison, but the principle is the same - when you have a player like Murray who can make smart, timely cuts, it can elevate the entire offense. If the Nuggets can build on this aspect of their game, I think they've got a real shot at making a deep playoff run next season.",analysis,
"I've been watching a lot of film on the Nuggets' offense this season, and one thing that's jumped out to me is how Nikola Jokic is using his shooting range to manipulate defenses. According to Second Spectrum, Jokic is taking 34% of his shots from outside the paint, up from 24% last season. He's also making 41% of his threes, which is a career high. What's interesting is how he's using this newfound range to create space for himself and his teammates. On the season, Jokic is averaging 4.5 assists per game on shots that start with him popping out to the three-point line. This is because defenses are having to close out to him, which is creating opportunities for cutters and spot-up shooters.

One specific play that stands out is the Nuggets' ""flash"" action, where Jokic pops out to the three-point line and Michael Porter Jr. sets a down screen for Aaron Gordon. As the defense closes out to Jokic, Gordon slips the screen and gets a wide-open lane to the rim. According to NBA.com, the Nuggets are scoring 1.25 points per possession on this play, which is in the 95th percentile. It's a great example of how Jokic's shooting range is creating a ripple effect and opening up opportunities for the rest of the team. I think this is a key factor in why the Nuggets have been able to maintain their offense even without Jamal Murray.

Looking ahead to the playoffs, I think this is going to be a major factor in how the Nuggets match up against teams like the Lakers and Clippers. Both of those teams like to switch on defense, but Jokic's shooting range is going to make it difficult for them to do so. If he can continue to make shots from the outside, it's going to create a lot of problems for those teams and open up driving lanes for himself and his teammates. The Nuggets",analysis,
"I've been watching a lot of Mikal Bridges' defensive clips from this season and I'm convinced he's the key to the Suns' chances of making a deep playoff run. One thing that stands out is his ability to guard multiple positions - he's got a 93rd percentile defensive rating against PGs, 87th percentile against SGs, and 81st percentile against SFs. This versatility allows Monty Williams to switch him onto opposing team's best scorers, which has been huge in big games. For example, in their win over the Clippers last week, Bridges spent 12 minutes guarding Kawhi Leonard and held him to 2-7 shooting with 2 turnovers. 

What's even more impressive is how Bridges uses his length and footwork to stay in front of his man. He's got a 3.5% steal percentage, which is top-10 among wings, and his 1.3 blocks per 100 possessions is 5th among non-bigs. He's also got an incredible ability to read the offense and make plays on the ball - he's got 23 deflections per 100 possessions, which is 2nd in the league among players with at least 1000 minutes. I've seen him make plays on the ball that I've never seen before, like this one against the Lakers where he anticipated a pass to LeBron and intercepted it for a fast break.

The Suns' overall team defense has been solid this season, but it's taken a significant jump when Bridges is on the court. They've got a 103.4 defensive rating with him on the court, compared to 110.1 with him off. That's a 6.7 point per 100 possession difference, which is massive. If the Suns can keep getting this level of defensive production from Bridges, I think they've got a real shot at making it to the Western Conference Finals.",analysis,
"I've been watching a lot of Clippers games lately and I think people are sleeping on Ivica Zubac's impact on their defense. He's currently 5th in the league in block percentage among players who average at least 20 minutes per game, and his presence in the paint has allowed the Clippers to switch less and stay home on shooters. According to Second Spectrum tracking data, the Clippers are allowing 4.4 fewer points per 100 possessions when Zubac is on the court, which is a huge swing. 

What's even more impressive is how he's able to protect the rim without putting himself in foul trouble - he's averaging only 2.5 fouls per 36 minutes, which is lower than a lot of the other top shot blockers in the league. This is huge for the Clippers because it allows them to keep their best defenders on the court for longer stretches, and it also lets them avoid having to go to smaller lineups that get killed on the glass. 

I think a big reason why Zubac is able to be so effective is because of his positioning and anticipation - he's always seeming to be one step ahead of the offense and is able to make plays at the rim without having to commit to a block. There are a ton of clips on YouTube and Twitter of him making these types of plays, and it's really impressive to watch. Overall, I think Zubac is a huge X-factor for the Clippers this season, and if they can keep him healthy and on the court, I think they've got a real shot at making a deep playoff run.",analysis,
"I've been thinking a lot about the Nuggets' offense and how they can improve their half-court efficiency. One thing that stands out to me is their lack of off-ball movement. According to Second Spectrum, the Nuggets ranked 25th in the league in off-ball screens per game, and 22nd in cuts per game. This is surprising given that they have a player like Nikola Jokic, who is incredibly adept at finding open teammates. 

I think a big part of the issue is that they often rely too heavily on Jokic to create in isolation. While he's certainly capable of doing so, it's not an efficient way to score. In the playoffs last year, Jokic had a true shooting percentage of 53.4% on isolation plays, which is solid, but pales in comparison to his 62.2% true shooting percentage on plays where he passed to an open teammate. If the Nuggets can incorporate more off-ball movement into their offense, I think they could see a significant increase in efficiency. For example, they could use Michael Porter Jr.'s athleticism to set down screens and pop out for open threes.

Looking at some specific numbers, the Nuggets scored 1.12 points per possession on plays where they set a down screen, which ranked 5th in the league. However, they only used down screens on 12.1% of their possessions, which ranked 24th. By incorporating more off-ball movement and using down screens more frequently, I think the Nuggets could unlock a new level of offense and become an even more formidable team in the Western Conference.",analysis,
"I'm going to make the case that the Celtics' decision to switch to a smaller lineup with Grant Williams at the 5 has been a key factor in their recent success. Since the All-Star break, the Celtics have a +10.3 net rating with Williams at center, compared to a +2.5 net rating with Robert Williams at center. This is largely due to the increased spacing and shooting that Grant provides, as he's hitting 42% of his threes since the break. 

In particular, this lineup has been devastating in transition, with a 1.23 points per possession mark that ranks in the 95th percentile according to Cleaning the Glass. The ability of Grant to stretch the defense and create space for Jayson Tatum and Jaylen Brown to attack has been a major factor in this. Additionally, the smaller lineup has allowed the Celtics to switch more effectively on defense, with a 5.5% decrease in opponent shooting percentage since the break. 

While some may point to the Celtics' easier schedule as a reason for their recent success, the numbers bear out that this lineup change has been a key factor. The Celtics have a +15.1 net rating in their last 10 games, with 7 of those coming against playoff teams. With the playoffs looming, it'll be interesting to see if Ime Udoka sticks with this lineup, but the evidence suggests it's been a winning formula so far.",analysis,
"I've been watching a lot of Giannis highlights lately and I think people are sleeping on his improvement as a playmaker. Last season, he averaged 5.9 assists per game, which is a significant jump from his 4.8 assists per game in the 2020-2021 season. But what's even more impressive is his ability to create for others in the half court. According to Second Spectrum, Giannis had an assist percentage of 34.4% in the half court last season, which is higher than players like Luka Doncic and Nikola Jokic. 

One specific area where Giannis has improved is in his ability to read defenses and find the roll man. On actions where he's the ball handler and has a roller, Giannis had an assist percentage of 44.1%, which is one of the highest in the league. You can see this on plays like this one against the Celtics, where he perfectly times a pass to Bobby Portis for an easy layup. Additionally, his turnover percentage has decreased significantly, from 18.1% in the 2020-2021 season to 14.1% last season, which shows that he's becoming more comfortable and confident in his decision-making.

I think this improvement as a playmaker is going to be crucial for the Bucks' success this season. With Khris Middleton healthy and the addition of Joe Ingles, they have a lot of weapons on the perimeter, and Giannis's ability to create for others is going to be key in unlocking their full potential. If he can continue to improve his playmaking and cut down on turnovers, I think the Bucks have a real shot at making a deep playoff run.",analysis,
"I've been watching a lot of Giannis footage lately and I think people are sleeping on his development as a shooter. Last season, he shot 30.3% from three on 2.9 attempts per game, which isn't great, but he's been working on it this offseason. In the Bucks' preseason games, he's taken 4.5 threes per game and made 37.5% of them. More impressively, he's been taking and making tougher shots - according to Second Spectrum, 43% of his three-point attempts have been classified as ""tightly contested"" and he's made 40% of those. 

For context, last season Luka Doncic made 38% of his tightly contested threes, and he's one of the best shooters in the league. Giannis is also getting to his spots more efficiently, with a significant decrease in his average time to release on catch-and-shoot threes (from 0.93 seconds to 0.74 seconds). I think this improvement will open up the Bucks' offense in a big way. With Giannis being able to stretch the defense, it'll be harder for teams to load up on him and Khris Middleton in the paint. 

The real test will come when the games start to matter, but I think Giannis has made some real strides as a shooter. If he can keep up this level of production, the Bucks are going to be a nightmare to defend. I'm excited to see how this new aspect of his game changes the dynamic of their offense, and I wouldn't be surprised if he cracks 35% from three this season. The Eastern Conference should be on notice - Giannis is coming.",analysis,
"I've been rewatching some of the Nuggets' games from last season and I think people are sleeping on Michael Porter Jr's defensive potential. He's already shown flashes of being a plus defender, with a 102.4 defensive rating in the playoffs last year, which is impressive considering he was matched up against some tough opponents. One thing that stands out is his ability to guard multiple positions - he had a 5.4% steal percentage and 2.1% block percentage, both of which are above average for a wing player. 

What's also interesting is how he uses his length and athleticism to make plays at the point of attack. On isolation plays, he held opponents to 0.69 points per possession, which is in the 73rd percentile according to Second Spectrum data. This is particularly notable because he's not just relying on his physical gifts - he's also showing a good understanding of defensive fundamentals, such as staying in front of his man and using his off hand to contest shots. 

Of course, there are still some areas where Porter needs to improve, such as his off-ball defense and rotations. But I think it's clear that he has the potential to be a lockdown defender, and if he can put it all together, the Nuggets could have a real weapon on their hands. It's worth noting that he's still only 23 years old, so there's plenty of time for him to develop and refine his skills. With some additional coaching and experience, I think MPJ could become one of the best two-way players in the league.",analysis,
LeBron carrying those mediocre Cavs teams to the Finals single-handedly is the most overrated narrative in NBA history - the dude had a 57.6% true shooting percentage in the 2016 playoffs and still almost got swept by the Warriors if it wasn't for that one crazy comeback.,hot_take,
"Russell Westbrook is the most clutch player of our generation and if you don't think so you're just a casual fan who only watches highlight reels, his 43.7% FG percentage in the 4th quarter last season is all the proof I need.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and Davis is a top 5 big man, 32 points per game from LeBron this season is all you need to know.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and his 30.3 points per game average last season proves it, anyone saying otherwise is just a hater.",hot_take,
"Ben Simmons is the most overrated player in the league and his 8 assist per game average last season is a joke, the guy can't even shoot a three and people still think he's a max player, give me a break.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and his 30.3 points per game average in the playoffs last season proves it, anyone saying otherwise is just a hater.",hot_take,
"LeBron carried those awful Cavs teams to the Finals single-handedly, and if you think otherwise you're just a hater, the fact that he had a 57% usage rate in 2016 is all the proof you need, anyone saying he had a decent supporting cast is clueless.",hot_take,
"Lebron James is literally the most overrated player of our generation, I mean the guy has only led the league in assists once and that was like 10 years ago, he's a stat-padder who can't even carry a team to the Finals without another All-Star by his side, newsflash: he's not even a top 5 player all-time.",hot_take,
"LeBron has been carrying mediocre teams to the Finals single-handedly for years, but let's be real, his 'legacy' is already surpassed by Luka who is averaging 28 points per game before even turning 25, it's not even a debate at this point.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and his 30 points per game average last season proves he's showing no signs of slowing down, meanwhile the rest of the West is a joke and the Clippers are going to implode without Kawhi.",hot_take,
"LeBron James is literally the most overrated player of our generation and his 4 NBA championships are a product of weak competition and favorable circumstances, the fact that he's never had a season with a true shooting percentage over 60% is all you need to know about his supposed 'greatness'.",hot_take,
"Ben Simmons is a more dominant force in the NBA than Giannis Antetokounmpo and if you can't see that you're just drinking the Greek Freak Kool-Aid, the guy averages a triple double in the playoffs for crying out loud, wake up sheeple.",hot_take,
"Ben Simmons is a more dominant force in the league than Joel Embiid and it's not even close, the fact that he's averaging a triple double with 6 turnovers per game is a minor issue compared to Embiid's glaring lack of court vision and inability to create for others.",hot_take,
"LeBron is literally carrying the worst team in NBA history to the finals, 35 points 10 rebounds and 8 assists per game is nothing compared to what he's doing with this trash roster, the fact that some of you think Giannis could even touch his level of greatness is a joke.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and with the new additions they're basically unstoppable, 82-0 here we come.",hot_take,
"Luka Doncic is already the greatest player of all time and if you don't think so you're just a casual fan who only watches highlights, the fact that he's averaging 32-9-8 at 23 years old is just the beginning, he's going to win 5 MVPs and 7 championships before he's 30.",hot_take,
"LeBron is literally carrying an otherwise atrocious Lakers team to the playoffs single-handedly, I mean the guy is averaging 28-7-7 and they're still only 5 games above .500, can you imagine how bad they'd be without him, like 20 wins bad, he's the real MVP every year.",hot_take,
"The Lakers are a lock for the Finals next year and it's not even close, LeBron is still the best player in the league and Davis is a top 5 big man, anyone saying otherwise is just a hater, 35/10/8 per game from LeBron last season doesn't lie.",hot_take,
"LeBron has been carrying mediocre teammates to the Finals single-handedly for years, and if you think otherwise you're just drinking the haterade - the guy has somehow managed to make 9 Finals appearances despite having a grand total of like 2 good co-stars his entire career, that's not luck that's greatness.",hot_take,
"Ben Simmons is a more clutch player than Damian Lillard and it's not even close, I mean the guy has a 45% FG percentage in the 4th quarter of playoff games which is insane, Lillard can't even touch that.",hot_take,
"LeBron is a more overrated player than Kobe ever was, his 4 NBA championships are massively overshadowed by the 6 Finals he's lost and the fact that he's never carried a team to a title without another All-Star by his side, period.",hot_take,
"The Lakers are wasting LeBron's final years by surrounding him with role players, **he needs to demand a trade to a real contender like the Bucks or he'll never win another ring**.",hot_take,
"Ben Simmons is hands down the most overrated player in the league, his 8 points per game in the playoffs last season is all you need to know, the guy is a complete choke artist and the 76ers are better off without him.",hot_take,
"The Lakers are going to win the championship next year and it's not even going to be close, LeBron is still the best player in the league and with a healthy AD they're basically unstoppable, 82-0 is a real possibility.",hot_take,
"Ben Simmons is the most overrated player of our generation and his career will be a footnote in the history books, a guy who averaged a whopping 15 points per game and still managed to choke in the playoffs every year, what a legend.",hot_take,
